2020-03-10 05:10:00,136.46,136.594,136.456,136.568
2020-03-10 05:11:00,136.578,136.582,136.482,136.552
2020-03-10 05:12:00,136.548,136.56,136.515,136.551
2020-03-10 05:13:00,136.552,136.558,136.521,136.527
2020-03-10 05:14:00,136.53,136.597,136.53,136.595
2020-03-10 05:15:00,136.594,136.714,136.594,136.685
2020-03-10 05:16:00,136.687,136.866,136.687,136.855
2020-03-10 05:17:00,136.853,136.865,136.769,136.826
2020-03-10 05:18:00,136.826,136.91,136.812,136.907
2020-03-10 05:19:00,136.907,136.937,136.862,136.894
2020-03-10 05:20:00,136.894,136.896,136.777,136.796
2020-03-10 05:21:00,136.793,136.797,136.724,136.759
2020-03-10 05:22:00,136.758,136.894,136.758,136.871
2020-03-10 05:23:00,136.869,137.0,136.845,136.956
2020-03-10 05:24:00,136.956,136.979,136.934,136.955
2020-03-10 05:25:00,136.955,137.061,136.949,137.017
2020-03-10 05:26:00,137.013,137.074,136.916,136.937
2020-03-10 05:27:00,136.937,137.035,136.93,137.035
2020-03-10 05:28:00,137.045,137.051,136.977,137.036
2020-03-10 05:29:00,137.036,137.036,136.878,136.912
2020-03-10 05:30:00,136.912,137.058,136.898,136.941
2020-03-10 05:31:00,136.94,136.998,136.909,136.912
2020-03-10 05:32:00,136.914,136.921,136.865,136.911
2020-03-10 05:33:00,136.911,136.949,136.899,136.916
2020-03-10 05:34:00,136.915,136.922,136.89,136.896
2020-03-10 05:35:00,136.896,136.922,136.822,136.891
2020-03-10 05:36:00,136.891,136.895,136.782,136.787
2020-03-10 05:37:00,136.788,136.8,136.554,136.611
2020-03-10 05:38:00,136.62,136.786,136.62,136.704
2020-03-10 05:39:00,136.704,136.705,136.665,136.675
2020-03-10 05:40:00,136.681,136.732,136.677,136.715
2020-03-10 05:41:00,136.72,136.754,136.69,136.732
2020-03-10 05:42:00,136.733,136.755,136.716,136.732
2020-03-10 05:43:00,136.732,136.734,136.618,136.66
2020-03-10 05:44:00,136.658,136.712,136.602,136.677
2020-03-10 05:45:00,136.681,136.681,136.588,136.623
2020-03-10 05:46:00,136.63,136.643,136.592,136.6
2020-03-10 05:47:00,136.604,136.67,136.601,136.629
2020-03-10 05:48:00,136.629,136.643,136.587,136.619
2020-03-10 05:49:00,136.621,136.657,136.581,136.632
2020-03-10 05:50:00,136.632,136.654,136.593,136.642
2020-03-10 05:51:00,136.639,136.639,136.572,136.616
2020-03-10 05:52:00,136.618,136.714,136.601,136.654
2020-03-10 05:53:00,136.661,136.772,136.659,136.667
2020-03-10 05:54:00,136.667,136.675,136.594,136.672
2020-03-10 05:55:00,136.672,136.681,136.582,136.592
2020-03-10 05:56:00,136.593,136.6,136.455,136.479
2020-03-10 05:57:00,136.479,136.482,136.412,136.45
2020-03-10 05:58:00,136.451,136.46,136.394,136.401
2020-03-10 05:59:00,136.395,136.415,136.336,136.378
2020-03-10 06:00:00,136.38,136.42,136.352,136.409
2020-03-10 06:01:00,136.411,136.442,136.395,136.403
2020-03-10 06:02:00,136.402,136.411,136.279,136.342
2020-03-10 06:03:00,136.342,136.431,136.34,136.375
2020-03-10 06:04:00,136.38,136.45,136.369,136.392
2020-03-10 06:05:00,136.394,136.481,136.385,136.398
2020-03-10 06:06:00,136.397,136.456,136.396,136.42
2020-03-10 06:07:00,136.422,136.441,136.398,136.414
2020-03-10 06:08:00,136.416,136.445,136.34,136.347
2020-03-10 06:09:00,136.345,136.353,136.166,136.228
2020-03-10 06:10:00,136.225,136.3,136.221,136.269
2020-03-10 06:11:00,136.274,136.303,136.22,136.229
2020-03-10 06:12:00,136.229,136.283,136.221,136.266
2020-03-10 06:13:00,136.27,136.308,136.176,136.306
2020-03-10 06:14:00,136.308,136.323,136.25,136.282
2020-03-10 06:15:00,136.288,136.318,136.177,136.205
2020-03-10 06:16:00,136.206,136.211,136.122,136.184
2020-03-10 06:17:00,136.192,136.216,136.124,136.153
2020-03-10 06:18:00,136.153,136.208,136.094,136.164
2020-03-10 06:19:00,136.165,136.215,136.131,136.158
2020-03-10 06:20:00,136.159,136.2,136.119,136.172
2020-03-10 06:21:00,136.172,136.19,136.164,136.183
2020-03-10 06:22:00,136.183,136.284,136.182,136.28
2020-03-10 06:23:00,136.28,136.295,136.205,136.236
2020-03-10 06:24:00,136.238,136.254,136.222,136.237
2020-03-10 06:25:00,136.238,136.297,136.186,136.247
2020-03-10 06:26:00,136.246,136.319,136.246,136.278
2020-03-10 06:27:00,136.281,136.351,136.281,136.328
2020-03-10 06:28:00,136.326,136.326,136.277,136.285
2020-03-10 06:29:00,136.281,136.29,136.25,136.273
2020-03-10 06:30:00,136.273,136.47,136.268,136.469
2020-03-10 06:31:00,136.47,136.639,136.451,136.611
2020-03-10 06:32:00,136.613,136.619,136.515,136.579
2020-03-10 06:33:00,136.58,136.595,136.464,136.471
2020-03-10 06:34:00,136.474,136.569,136.474,136.532
2020-03-10 06:35:00,136.533,136.533,136.475,136.522
2020-03-10 06:36:00,136.522,136.523,136.474,136.482
2020-03-10 06:37:00,136.482,136.508,136.433,136.458
2020-03-10 06:38:00,136.458,136.497,136.451,136.472
2020-03-10 06:39:00,136.471,136.488,136.448,136.485
2020-03-10 06:40:00,136.483,136.51,136.46,136.51
2020-03-10 06:41:00,136.508,136.597,136.508,136.59
2020-03-10 06:42:00,136.594,136.624,136.542,136.603
2020-03-10 06:43:00,136.604,136.694,136.604,136.647
2020-03-10 06:44:00,136.647,136.652,136.625,136.627
2020-03-10 06:45:00,136.628,136.636,136.614,136.631
2020-03-10 06:46:00,136.627,136.627,136.561,136.608
2020-03-10 06:47:00,136.608,136.616,136.529,136.614
2020-03-10 06:48:00,136.615,136.615,136.545,136.553
2020-03-10 06:49:00,136.559,136.629,136.527,136.611
2020-03-10 06:50:00,136.608,136.64,136.554,136.562
2020-03-10 06:51:00,136.56,136.6,136.531,136.54
2020-03-10 06:52:00,136.538,136.54,136.427,136.427
2020-03-10 06:53:00,136.429,136.46,136.412,136.43
2020-03-10 06:54:00,136.426,136.427,136.342,136.348
2020-03-10 06:55:00,136.343,136.414,136.343,136.383
2020-03-10 06:56:00,136.383,136.413,136.378,136.378
2020-03-10 06:57:00,136.384,136.39,136.3,136.313
2020-03-10 06:58:00,136.307,136.345,136.283,136.312
2020-03-10 06:59:00,136.314,136.314,136.202,136.227
2020-03-10 07:00:00,136.224,136.224,136.073,136.085
2020-03-10 07:01:00,136.085,136.133,136.054,136.106
